bus_id,name,country,long_type,capacity,longitude,latitude,type,category
7252,Wind DE 231,DE,wind,50.35000000000001,11.8647398334315,52.0250101374534,WD,R
2892,Wind DE 232,DE,wind,257.91399999999993,9.56909199999999,53.962549,WD,R
2620,Wind DE 233,DE,wind,131.74499999999995,8.129883,53.520717,WD,R
7103,Wind DE 234,DE,wind,109.04999999999997,12.9440918246521,52.3715745773201,WD,R
2634,Wind DE 235,DE,wind,81.59999999999998,10.964355,52.113252,WD,R
2835,Wind DE 236,DE,wind,4.7,13.040771,48.676454,WD,R
2878,Wind DE 237,DE,wind,115.59999999999994,8.37158200000001,52.589701,WD,R
2831,Wind DE 238,DE,wind,32.800000000000004,12.030029,48.994636,WD,R
2827,Wind DE 239,DE,wind,3.0,11.678467,48.319734,WD,R
7378,Wind DE 240,DE,wind,48.150000000000006,12.974854,52.703019,WD,R
2785,Wind DE 241,DE,wind,13.2,8.86596699999999,48.246626,WD,R
3016,Wind DE 242,DE,wind,217.10000000000005,10.030518,50.127622,WD,R
2909,Wind DE 243,DE,wind,139.85,10.393066,53.008173,WD,R
2772,Wind DE 244,DE,wind,183.4400000000001,8.07495099999999,52.915527,WD,R
2823,Wind DE 245,DE,wind,5.3,11.359863,48.275882,WD,R
7881,Wind DE 246,DE,wind,2.5,9.766846,51.76784,WD,R
2687,Wind DE 247,DE,wind,23.3,6.679688,50.993014,WD,R
7466,Wind DE 248,DE,wind,192.4249999999999,10.349121,51.006842,WD,R
2645,Wind DE 249,DE,wind,112.5249999999999,6.26220699999999,49.993615,WD,R
5377,Wind DE 250,DE,wind,7.85,6.26220699999999,51.99841,WD,R
2617,Wind DE 251,DE,wind,12.0,7.03125,49.339441,WD,R
3021,Wind DE 252,DE,wind,308.6200000000001,8.99780299999999,53.468431,WD,R
2945,Wind DE 253,DE,wind,52.199999999999996,12.052002,49.688955,WD,R
7566,Wind DE 254,DE,wind,121.90000000000005,7.13012700000001,52.796119,WD,R
2686,Wind DE 255,DE,wind,18.81,6.51489300000001,50.930738,WD,R
2927,Wind DE 256,DE,wind,13.399999999999999,10.513916,52.200874,WD,R
2779,Wind DE 257,DE,wind,34.3,8.525391,48.078079,WD,R
2910,Wind DE 258,DE,wind,39.0,9.88769499999999,52.382306,WD,R
5365,Wind DE 259,DE,wind,19.974999999999998,5.91064499999999,51.179343,WD,R
7463,Wind DE 260,DE,wind,110.05999999999996,13.161621,51.822198,WD,R
7622,Wind DE 261,DE,wind,28.27,7.69043,51.6998,WD,R
2928,Wind DE 262,DE,wind,2.0,10.447998,52.261434,WD,R
2986,Wind DE 263,DE,wind,23.300000000000004,14.447021,51.529251,WD,R
2706,Wind DE 264,DE,wind,2.3,7.13012700000001,51.206883,WD,R
2907,Wind DE 265,DE,wind,301.9199999999999,11.45874,51.604372,WD,R
2913,Wind DE 266,DE,wind,27.450000000000006,10.305176,52.288323,WD,R
7521,Wind DE 267,DE,wind,39.00999999999999,6.503906,51.392351,WD,R
2754,Wind DE 268,DE,wind,33.60000000000001,7.27294899999999,52.462704,WD,R
2623,Wind DE 269,DE,wind,25.642000000000003,8.92089799999999,52.173932,WD,R
7362,Wind DE 270,DE,wind,44.584999999999994,12.227783,52.61639,WD,R
7879,Wind DE 271,DE,wind,249.10999999999973,8.305664,49.560852,WD,R
3005,Wind DE 272,DE,wind,24.799999999999997,10.26123,49.93708,WD,R
2908,Wind DE 273,DE,wind,88.29999999999994,11.722412,52.011937,WD,R
7554,Wind DE 274,DE,wind,163.4,12.073975,53.014783,WD,R
2891,Wind DE 275,DE,wind,241.0500000000001,9.51416000000001,53.41608,WD,R
2691,Wind DE 276,DE,wind,6.6,6.70165999999999,51.165567,WD,R
2672,Wind DE 277,DE,wind,2.0,8.42651399999999,48.994636,WD,R
7651,Wind DE 278,DE,wind,31.400000000000006,13.31543,52.835958,WD,R
2628,Wind DE 279,DE,wind,126.92999999999996,9.42627000000001,51.937492,WD,R
2631,Wind DE 280,DE,wind,50.330000000000005,9.93164099999999,51.815407,WD,R
3009,Wind DE 281,DE,wind,88.46,9.39331099999999,51.583897,WD,R
2966,Wind DE 282,DE,wind,225.6000000000001,11.942139,53.067627,WD,R
2896,Wind DE 283,DE,wind,138.93999999999997,10.799561,49.410973,WD,R
2865,Wind DE 284,DE,wind,12.23,8.887939,52.389011,WD,R
2930,Wind DE 285,DE,wind,39.0,11.107178,52.173932,WD,R
2923,Wind DE 286,DE,wind,22.3,10.250244,53.566414,WD,R
2723,Wind DE 287,DE,wind,0.8,6.932373,51.412912,WD,R
2860,Wind DE 288,DE,wind,49.29999999999999,9.019775,51.082822,WD,R
2853,Wind DE 289,DE,wind,171.60000000000002,8.69018599999999,51.385495,WD,R
7588,Wind DE 290,DE,wind,77.05,8.32763700000001,53.232345,WD,R
2948,Wind DE 291,DE,wind,7.3999999999999995,12.073975,50.764259,WD,R
2894,Wind DE 292,DE,wind,6.5,9.92065400000001,49.986552,WD,R
2935,Wind DE 293,DE,wind,139.60499999999996,10.546875,53.833081,WD,R
2952,Wind DE 294,DE,wind,234.12499999999986,11.45874,50.979182,WD,R
2798,Wind DE 295,DE,wind,15.6,9.602051,48.400032,WD,R
7816,Wind DE 296,DE,wind,94.04999999999997,8.37158200000001,52.462704,WD,R
2900,Wind DE 297,DE,wind,167.6749999999999,10.393066,50.944584,WD,R
7630,Wind DE 298,DE,wind,181.84500000000014,8.59130900000001,53.199452,WD,R
2805,Wind DE 299,DE,wind,18.8,10.349121,47.739323,WD,R
2768,Wind DE 300,DE,wind,3.0,8.140869,52.254709,WD,R
6046,Wind DE 301,DE,wind,353.50000000000045,14.018555,54.642055,WD,R
2803,Wind DE 302,DE,wind,283.6200000000001,9.547119,49.260635,WD,R
2926,Wind DE 303,DE,wind,47.199999999999996,10.83252,52.335339,WD,R
2818,Wind DE 304,DE,wind,2.3,11.975098,47.938427,WD,R
3240,Wind DE 305,DE,wind,6.0,15.084229,51.069017,WD,R
2941,Wind DE 306,DE,wind,387.6649999999998,13.985596,53.455349,WD,R
2661,Wind DE 307,DE,wind,205.03000000000011,7.26196300000001,49.425267,WD,R
7246,Wind DE 308,DE,wind,206.41000000000014,7.15304896124145,53.4041872883277,WD,R
7537,Wind DE 309,DE,wind,45.980000000000004,13.930664,53.113811,WD,R
2736,Wind DE 310,DE,wind,9.6,7.998047,51.055207,WD,R
6881,Wind DE 311,DE,wind,16.85,6.55883800000001,49.77417,WD,R
2820,Wind DE 312,DE,wind,36.15,11.260986,48.348948,WD,R
2636,Wind DE 313,DE,wind,115.69999999999995,11.942139,51.392351,WD,R
2629,Wind DE 314,DE,wind,60.760000000000005,9.38232400000001,53.826597,WD,R
5393,Wind DE 315,DE,wind,109.62000000000002,6.811523,53.343993,WD,R
3019,Wind DE 316,DE,wind,123.34200000000001,13.765869,53.199452,WD,R
7610,Wind DE 317,DE,wind,161.57,13.282471,53.748711,WD,R
2852,Wind DE 318,DE,wind,123.92999999999995,8.70117199999999,50.659908,WD,R
7864,Wind DE 319,DE,wind,9.0,8.481445,48.864715,WD,R
2650,Wind DE 320,DE,wind,29.3,7.71240200000001,48.100095,WD,R
2642,Wind DE 321,DE,wind,23.8,6.624756,49.432413,WD,R
6992,Wind DE 322,DE,wind,48.69000000000001,9.07026287499835,50.0572283595714,WD,R
3001,Wind DE 323,DE,wind,8.0,12.821045,52.409121,WD,R
5831,Wind DE 324,DE,wind,4.6,10.327148,54.380557,WD,R
2997,Wind DE 325,DE,wind,152.73499999999996,13.062744,54.258807,WD,R
3023,Wind DE 326,DE,wind,16.0,14.60083,51.727028,WD,R
2854,Wind DE 327,DE,wind,52.19999999999999,8.94287100000001,49.518076,WD,R
7646,Wind DE 328,DE,wind,18.7,8.4375,53.067627,WD,R
2998,Wind DE 329,DE,wind,139.49999999999997,13.139648,53.839564,WD,R
2790,Wind DE 330,DE,wind,19.8,9.39331099999999,48.034019,WD,R
3038,Wind DE 331,DE,wind,108.19999999999999,11.810303,51.412912,WD,R
2826,Wind DE 332,DE,wind,6.0,11.777344,48.545705,WD,R
5968,Wind DE 333,DE,wind,1455.0219999999974,9.25048800000001,54.794352,WD,R
6879,Wind DE 334,DE,wind,15.21,9.28031253122269,52.3546885961593,WD,R
7504,Wind DE 335,DE,wind,7.05,10.019531,49.880478,WD,R
2933,Wind DE 336,DE,wind,48.750000000000014,10.458984,53.435719,WD,R
2817,Wind DE 337,DE,wind,2.3,10.83252,48.502048,WD,R
2776,Wind DE 338,DE,wind,16.055,12.172852,48.640169,WD,R
2963,Wind DE 339,DE,wind,86.56,12.183838,51.76104,WD,R
7890,Wind DE 340,DE,wind,97.44999999999999,13.271484,53.65115,WD,R
2750,Wind DE 341,DE,wind,39.749999999999986,8.06396500000001,51.652111,WD,R
2393,Wind DE 342,DE,wind,36.5,12.601318,50.064192,WD,R
7508,Wind DE 343,DE,wind,100.65999999999998,7.62451200000001,49.453843,WD,R
2871,Wind DE 344,DE,wind,3.8,8.613281,52.025459,WD,R
2990,Wind DE 345,DE,wind,146.83899999999994,12.128906,54.168866,WD,R
2942,Wind DE 346,DE,wind,11.600000000000001,14.18335,51.18623,WD,R
5899,Wind DE 347,DE,wind,287.9999999999999,13.007812,54.990222,WD,R
2633,Wind DE 348,DE,wind,49.57500000000001,10.447998,52.119999,WD,R
6087,Wind DE 349,DE,wind,4.0,8.97583,49.979488,WD,R
2960,Wind DE 350,DE,wind,2.3,13.040771,50.847573,WD,R
5892,Wind DE 351,DE,wind,4.7,9.327393,49.102645,WD,R
5822,Wind DE 352,DE,wind,4.6,11.348877,50.666872,WD,R
6041,Wind DE 353,DE,wind,39.82499999999999,9.909668,49.930008,WD,R
2758,Wind DE 354,DE,wind,16.68,8.28369100000001,52.342052,WD,R
7509,Wind DE 355,DE,wind,55.74999999999999,12.172852,51.570241,WD,R
3007,Wind DE 356,DE,wind,60.36999999999998,7.70141600000001,52.315195,WD,R
2911,Wind DE 357,DE,wind,154.35,10.019531,52.335339,WD,R
2540,Wind DE 358,DE,wind,70.20000000000002,7.80029300000001,55.497527,WD,R
2618,Wind DE 359,DE,wind,26.3,6.71264599999999,51.549751,WD,R
2984,Wind DE 360,DE,wind,55.82499999999999,14.249268,53.087426,WD,R
2799,Wind DE 361,DE,wind,27.540000000000003,9.56909199999999,48.618385,WD,R
2625,Wind DE 362,DE,wind,81.9,8.55834999999999,53.100621,WD,R
7726,Wind DE 363,DE,wind,98.27000000000002,9.39331099999999,53.871963,WD,R
2784,Wind DE 364,DE,wind,8.6,8.74511699999999,48.516604,WD,R
2868,Wind DE 365,DE,wind,13.639999999999999,8.42651399999999,51.896834,WD,R
7555,Wind DE 366,DE,wind,19.599999999999998,10.05249,54.258807,WD,R
2917,Wind DE 367,DE,wind,22.6,9.678955,53.677188,WD,R
3024,Wind DE 368,DE,wind,317.8550000000002,14.205322,51.501904,WD,R
3028,Wind DE 369,DE,wind,195.54999999999995,6.70165999999999,49.823809,WD,R
3027,Wind DE 370,DE,wind,30.900000000000002,6.04247999999999,50.819818,WD,R
2946,Wind DE 371,DE,wind,47.635,12.030029,49.346599,WD,R
6666,Wind DE 372,DE,wind,19.88,6.932373,53.324312,WD,R
2925,Wind DE 373,DE,wind,13.05,10.162354,54.252389,WD,R
2683,Wind DE 374,DE,wind,117.52500000000003,6.273193,50.833698,WD,R
3039,Wind DE 375,DE,wind,43.919999999999995,9.99755900000001,53.494582,WD,R
2662,Solar DE 1,DE,solar,2.0387,6.943359,49.389524,PV,R
2821,Solar DE 2,DE,solar,1.4992750000000001,11.184082,48.078079,PV,R
2632,Solar DE 3,DE,solar,0.74978,10.184326,52.247983,PV,R
2802,Solar DE 4,DE,solar,0.93028,9.29443400000001,49.160155,PV,R
6022,Solar DE 5,DE,solar,17.628124999999997,12.392578,53.271783,PV,R
2809,Solar DE 6,DE,solar,0.8414149999999999,10.063477,48.20271,PV,R
2903,Solar DE 7,DE,solar,0.45087,11.030273,49.993615,PV,R
3042,Solar DE 8,DE,solar,22.273035000000004,12.744141,48.799627,PV,R
2876,Solar DE 9,DE,solar,0.749925,8.69018599999999,51.706608,PV,R
2665,Solar DE 10,DE,solar,19.168320000000005,7.00927699999999,50.092393,PV,R
7843,Solar DE 11,DE,solar,14.083295,9.503174,49.781264,PV,R
7660,Solar DE 12,DE,solar,28.358,10.755615,48.019324,PV,R
2781,Solar DE 13,DE,solar,4.7992799999999995,8.481445,49.28214,PV,R
2398,Solar DE 14,DE,solar,0.79976,13.688965,50.562304,PV,R
2956,Solar DE 15,DE,solar,7.19058,12.337646,50.597186,PV,R
2643,Solar DE 16,DE,solar,9.997200000000001,6.74560499999999,49.460984,PV,R
2666,Solar DE 17,DE,solar,1.1979000000000002,7.382812,50.373496,PV,R
2880,Solar DE 18,DE,solar,5.14868,8.87695299999999,52.988337,PV,R
2637,Solar DE 19,DE,solar,0.15,12.930908,52.462704,PV,R
2811,Solar DE 20,DE,solar,11.617819999999998,10.096436,48.79239,PV,R
2973,Solar DE 21,DE,solar,41.776555,13.447266,51.296276,PV,R
2814,Solar DE 22,DE,solar,7.48332,10.777588,48.312428,PV,R
7256,Solar DE 23,DE,solar,1.499,9.80099905771964,47.6359031995964,PV,R
6021,Solar DE 24,DE,solar,31.970919999999996,13.216553,53.572938,PV,R
7615,Solar DE 25,DE,solar,3.01498,12.128906,53.572938,PV,R
2886,Solar DE 26,DE,solar,2.385,9.239502,53.041213,PV,R
7769,Solar DE 27,DE,solar,5.68853,12.062988,50.868378,PV,R
7748,Solar DE 28,DE,solar,1.69441,7.17407200000001,49.396675,PV,R
2964,Solar DE 29,DE,solar,6.08061,12.689209,51.310013,PV,R
7703,Solar DE 30,DE,solar,1.4968800000000002,6.229248,50.979182,PV,R
2812,Solar DE 31,DE,solar,2.996,10.206299,48.625647,PV,R
2635,Solar DE 32,DE,solar,0.2392,12.480469,51.316881,PV,R
2830,Solar DE 33,DE,solar,0.74925,11.843262,48.871941,PV,R
2864,Solar DE 34,DE,solar,0.74936,9.547119,51.310013,PV,R
7729,Solar DE 35,DE,solar,2.60712,10.063477,48.283193,PV,R
2819,Solar DE 36,DE,solar,8.367075000000002,11.502686,48.79239,PV,R
2988,Solar DE 37,DE,solar,7.92556,14.80957,51.144894,PV,R
2893,Solar DE 38,DE,solar,10.51803,10.788574,49.958288,PV,R
2849,Solar DE 39,DE,solar,1.7492,8.45947300000001,50.792047,PV,R
2944,Solar DE 40,DE,solar,26.43908,11.777344,50.268277,PV,R
2981,Solar DE 41,DE,solar,1.9985,13.414307,52.596375,PV,R
2954,Solar DE 42,DE,solar,4.29018,12.799072,50.847573,PV,R
2855,Solar DE 43,DE,solar,2.49645,8.97583,50.092393,PV,R
3013,Solar DE 44,DE,solar,1.98119,11.052246,50.408518,PV,R
2732,Solar DE 45,DE,solar,0.9926799999999999,7.064209,51.658927,PV,R
7560,Solar DE 46,DE,solar,16.539884999999998,10.008545,49.61071,PV,R
2648,Solar DE 47,DE,solar,1.00392,6.64672900000001,49.688955,PV,R
2816,Solar DE 48,DE,solar,11.885909999999999,10.83252,48.625647,PV,R
7848,Solar DE 49,DE,solar,4.2561599999999995,13.128662,50.958427,PV,R
7478,Solar DE 50,DE,solar,4.718999999999999,12.98584,51.76784,PV,R
7728,Solar DE 51,DE,solar,4.850560000000001,10.447998,48.458352,PV,R
7815,Solar DE 52,DE,solar,8.519174999999999,12.623291,51.062113,PV,R
2970,Solar DE 53,DE,solar,6.79088,13.359375,52.099757,PV,R
7518,Solar DE 54,DE,solar,0.52315,8.129883,50.303376,PV,R
2982,Solar DE 55,DE,solar,49.983705000000015,13.897705,52.469397,PV,R
2782,Solar DE 56,DE,solar,0.747,8.536377,49.117029,PV,R
5906,Solar DE 57,DE,solar,1.2632999999999999,13.304443,53.794162,PV,R
2363,Solar DE 58,DE,solar,0.499,13.282471,49.61071,PV,R
3026,Solar DE 59,DE,solar,11.052840000000002,13.172607,51.733833,PV,R
7373,Solar DE 60,DE,solar,8.928,14.4659923242764,53.297671580175,PV,R
3264,Solar DE 61,DE,solar,9.9792,14.458008,53.605544,PV,R
6024,Solar DE 62,DE,solar,0.616,14.414062,52.261434,PV,R
2967,Solar DE 63,DE,solar,19.53735,12.139893,52.335339,PV,R
2829,Solar DE 64,DE,solar,1.29855,11.821289,48.312428,PV,R
2738,Solar DE 65,DE,solar,9.74604,7.92114300000001,50.812877,PV,R
7780,Solar DE 66,DE,solar,5.6690760000000004,11.019287,48.443778,PV,R
2999,Solar DE 67,DE,solar,1.2714,13.601074,54.110943,PV,R
2845,Solar DE 68,DE,solar,1.8095999999999999,8.67919900000001,49.532339,PV,R
7257,Solar DE 69,DE,solar,3.4351,8.50341800000001,47.960502,PV,R
3020,Solar DE 70,DE,solar,37.53076999999999,12.249756,53.337433,PV,R
5970,Solar DE 71,DE,solar,39.016375,13.348389,53.625095,PV,R
2824,Solar DE 72,DE,solar,36.710229999999996,11.359863,48.850258,PV,R
7472,Solar DE 73,DE,solar,7.81748,11.722412,53.625095,PV,R
2861,Solar DE 74,DE,solar,0.5566,8.89892600000001,51.344339,PV,R
2833,Solar DE 75,DE,solar,4.381205,12.293701,48.661943,PV,R
2994,Solar DE 76,DE,solar,3.08385,12.205811,53.761702,PV,R
3022,Solar DE 77,DE,solar,6.2729800000000004,11.799316,53.553363,PV,R
2857,Solar DE 78,DE,solar,1.1928599999999998,9.503174,49.724479,PV,R
2638,Solar DE 79,DE,solar,1.43635,9.36035199999999,49.908787,PV,R
2904,Solar DE 80,DE,solar,9.8362,11.304932,49.453843,PV,R
7836,Solar DE 81,DE,solar,9.804,12.315674,53.265213,PV,R
2898,Solar DE 82,DE,solar,0.9011699999999999,9.83276399999999,51.467697,PV,R
6026,Solar DE 83,DE,solar,0.7496900000000001,12.963867,51.842566,PV,R
2664,Solar DE 84,DE,solar,1.870825,7.36083999999999,49.325122,PV,R
2936,Solar DE 85,DE,solar,46.13534500000001,11.45874,53.566414,PV,R
2828,Solar DE 86,DE,solar,1.21895,11.590576,48.268569,PV,R
3041,Solar DE 87,DE,solar,0.74664,13.128662,51.027576,PV,R
7539,Solar DE 88,DE,solar,1.4484400000000002,7.50366199999999,50.268277,PV,R
6042,Solar DE 89,DE,solar,0.49992000000000003,8.81103500000001,52.589701,PV,R
2626,Solar DE 90,DE,solar,0.499545,9.16259800000001,52.52959,PV,R
2897,Solar DE 91,DE,solar,1.844185,9.74487300000001,51.624837,PV,R
2770,Solar DE 92,DE,solar,0.748,7.998047,53.553363,PV,R
2862,Solar DE 93,DE,solar,1.1978,9.62402299999999,50.861444,PV,R
2991,Solar DE 94,DE,solar,7.02726,12.271729,54.065836,PV,R
3015,Solar DE 95,DE,solar,3.146,8.481445,50.659908,PV,R
2851,Solar DE 96,DE,solar,2.7595400000000003,8.756104,50.240179,PV,R
2863,Solar DE 97,DE,solar,2.02778,9.52514600000001,51.193115,PV,R
2901,Solar DE 98,DE,solar,20.18694,11.184082,50.212064,PV,R
2976,Solar DE 99,DE,solar,7.605119999999999,13.831787,52.254709,PV,R
3012,Solar DE 100,DE,solar,1.181925,12.381592,51.268789,PV,R
2905,Solar DE 101,DE,solar,35.35307,11.019287,51.47454,PV,R
2931,Solar DE 102,DE,solar,21.447719999999997,11.744385,52.227799,PV,R
7255,Solar DE 103,DE,solar,15.36948,13.51293287611,52.7027848953608,PV,R
2764,Solar DE 104,DE,solar,7.68775,8.20678699999999,52.038977,PV,R
2957,Solar DE 105,DE,solar,2.65556,12.5354,50.792047,PV,R
5829,Solar DE 106,DE,solar,7.60656,13.172607,52.301761,PV,R
3040,Solar DE 107,DE,solar,52.076735,11.755371,52.736292,PV,R
3033,Solar DE 108,DE,solar,0.4883,8.25073199999999,51.801822,PV,R
2972,Solar DE 109,DE,solar,40.23306,13.919678,51.896834,PV,R
7828,Solar DE 110,DE,solar,3.0306,14.315186,52.261434,PV,R
2877,Solar DE 111,DE,solar,0.49968,8.47045899999999,52.948638,PV,R
2675,Solar DE 112,DE,solar,8.9495,7.72338899999999,49.79545,PV,R
2902,Solar DE 113,DE,solar,16.0485,11.019287,49.632062,PV,R
2881,Solar DE 114,DE,solar,8.357809999999999,8.986816,52.822683,PV,R
3030,Solar DE 115,DE,solar,43.41502,9.40429699999999,54.74365,PV,R
7758,Solar DE 116,DE,solar,4.29502,11.217041,47.52462,PV,R
2837,Solar DE 117,DE,solar,6.23337,9.66796899999999,50.541363,PV,R
2968,Solar DE 118,DE,solar,18.871840000000002,12.381592,52.562995,PV,R
2646,Solar DE 119,DE,solar,17.76728,6.52587899999999,49.965356,PV,R
2975,Solar DE 120,DE,solar,20.354840000000003,14.403076,51.795027,PV,R
2962,Solar DE 121,DE,solar,10.86073,12.744141,52.569673,PV,R
7880,Solar DE 122,DE,solar,3.0664,12.788086,48.392738,PV,R
6655,Solar DE 123,DE,solar,3.6906,13.381348,48.297812,PV,R
2639,Solar DE 124,DE,solar,1.8003,13.656006,48.494768,PV,R
2771,Solar DE 125,DE,solar,1.79674,8.085938,53.618579,PV,R
7377,Solar DE 126,DE,solar,2.89872,12.3512576090538,54.2910676840457,PV,R
2679,Solar DE 127,DE,solar,1.2005400000000002,8.10791000000001,50.394512,PV,R
2950,Solar DE 128,DE,solar,0.749925,11.722412,50.583237,PV,R
3017,Solar DE 129,DE,solar,5.763170000000001,11.151123,50.492463,PV,R
7785,Solar DE 130,DE,solar,3.809985,9.12963899999999,51.144894,PV,R
7734,Solar DE 131,DE,solar,4.2336,6.635742,49.837982,PV,R
2919,Solar DE 132,DE,solar,21.481379999999998,9.75585899999999,54.303704,PV,R
2958,Solar DE 133,DE,solar,4.145275,12.700195,51.117317,PV,R
2634,Solar DE 134,DE,solar,12.21772,10.964355,52.113252,PV,R
2835,Solar DE 135,DE,solar,6.217740000000001,13.040771,48.676454,PV,R
2878,Solar DE 136,DE,solar,1.1622,8.37158200000001,52.589701,PV,R
2831,Solar DE 137,DE,solar,22.742900000000006,12.030029,48.994636,PV,R
2785,Solar DE 138,DE,solar,6.48468,8.86596699999999,48.246626,PV,R
7557,Solar DE 139,DE,solar,9.972,12.557373,53.559889,PV,R
3016,Solar DE 140,DE,solar,24.306699999999996,10.030518,50.127622,PV,R
2909,Solar DE 141,DE,solar,1.4937999999999998,10.393066,53.008173,PV,R
2823,Solar DE 142,DE,solar,0.749835,11.359863,48.275882,PV,R
7466,Solar DE 143,DE,solar,13.965160000000001,10.349121,51.006842,PV,R
2645,Solar DE 144,DE,solar,6.627420000000001,6.26220699999999,49.993615,PV,R
2617,Solar DE 145,DE,solar,4.799880000000001,7.03125,49.339441,PV,R
3021,Solar DE 146,DE,solar,1.4995,8.99780299999999,53.468431,PV,R
2945,Solar DE 147,DE,solar,13.760905000000001,12.052002,49.688955,PV,R
4319,Solar DE 148,DE,solar,0.7473,13.084717,48.253941,PV,R
2779,Solar DE 149,DE,solar,4.9698,8.525391,48.078079,PV,R
7463,Solar DE 150,DE,solar,0.7496499999999999,13.161621,51.822198,PV,R
2977,Solar DE 151,DE,solar,2.5095300000000003,13.040771,52.409121,PV,R
2907,Solar DE 152,DE,solar,15.02868,11.45874,51.604372,PV,R
2621,Solar DE 153,DE,solar,0.74898,8.536377,49.696062,PV,R
2850,Solar DE 154,DE,solar,0.70587,8.38256799999999,51.158677,PV,R
2623,Solar DE 155,DE,solar,0.749995,8.92089799999999,52.173932,PV,R
7362,Solar DE 156,DE,solar,0.7484400000000001,12.227783,52.61639,PV,R
7879,Solar DE 157,DE,solar,0.03933,8.305664,49.560852,PV,R
3005,Solar DE 158,DE,solar,9.495,10.26123,49.93708,PV,R
2908,Solar DE 159,DE,solar,20.93131,11.722412,52.011937,PV,R
7554,Solar DE 160,DE,solar,18.36769,12.073975,53.014783,PV,R
2628,Solar DE 161,DE,solar,0.1938,9.42627000000001,51.937492,PV,R
2631,Solar DE 162,DE,solar,2.9867749999999997,9.93164099999999,51.815407,PV,R
3009,Solar DE 163,DE,solar,0.4992,9.39331099999999,51.583897,PV,R
2896,Solar DE 164,DE,solar,32.282421,10.799561,49.410973,PV,R
2865,Solar DE 165,DE,solar,2.534,8.887939,52.389011,PV,R
2930,Solar DE 166,DE,solar,24.501320000000003,11.107178,52.173932,PV,R
2860,Solar DE 167,DE,solar,1.972,9.019775,51.082822,PV,R
7588,Solar DE 168,DE,solar,0.74979,8.32763700000001,53.232345,PV,R
2948,Solar DE 169,DE,solar,5.96735,12.073975,50.764259,PV,R
2894,Solar DE 170,DE,solar,0.48319999999999996,9.92065400000001,49.986552,PV,R
2952,Solar DE 171,DE,solar,14.96463,11.45874,50.979182,PV,R
2798,Solar DE 172,DE,solar,12.668,9.602051,48.400032,PV,R
2900,Solar DE 173,DE,solar,23.731816000000002,10.393066,50.944584,PV,R
6046,Solar DE 174,DE,solar,0.74536,14.018555,54.642055,PV,R
2805,Solar DE 175,DE,solar,4.372475,10.349121,47.739323,PV,R
2803,Solar DE 176,DE,solar,2.11108,9.547119,49.260635,PV,R
2926,Solar DE 177,DE,solar,5.54509,10.83252,52.335339,PV,R
2889,Solar DE 178,DE,solar,7.606,9.44824199999999,53.690201,PV,R
3240,Solar DE 179,DE,solar,1.3475,15.084229,51.069017,PV,R
2987,Solar DE 180,DE,solar,3.70504,14.47998,51.364921,PV,R
2661,Solar DE 181,DE,solar,3.34584,7.26196300000001,49.425267,PV,R
7246,Solar DE 182,DE,solar,2.32254,7.15304896124145,53.4041872883277,PV,R
7537,Solar DE 183,DE,solar,4.3715,13.930664,53.113811,PV,R
4318,Solar DE 184,DE,solar,6.287084999999999,12.98584,47.945786,PV,R
2807,Solar DE 185,DE,solar,4.69028,10.426025,48.56752,PV,R
6881,Solar DE 186,DE,solar,0.7484400000000001,6.55883800000001,49.77417,PV,R
2820,Solar DE 187,DE,solar,2.1114,11.260986,48.348948,PV,R
2636,Solar DE 188,DE,solar,26.693334999999998,11.942139,51.392351,PV,R
2813,Solar DE 189,DE,solar,1.48784,10.865479,48.42191,PV,R
3019,Solar DE 190,DE,solar,28.109039999999997,13.765869,53.199452,PV,R
2852,Solar DE 191,DE,solar,2.7983200000000004,8.70117199999999,50.659908,PV,R
7610,Solar DE 192,DE,solar,7.638,13.282471,53.748711,PV,R
2650,Solar DE 193,DE,solar,2.623,7.71240200000001,48.100095,PV,R
6992,Solar DE 194,DE,solar,1.3998599999999999,9.07026287499835,50.0572283595714,PV,R
3001,Solar DE 195,DE,solar,0.7495499999999999,12.821045,52.409121,PV,R
2997,Solar DE 196,DE,solar,19.407030000000002,13.062744,54.258807,PV,R
3023,Solar DE 197,DE,solar,27.272879999999997,14.60083,51.727028,PV,R
2641,Solar DE 198,DE,solar,0.7123999999999999,6.679688,49.353756,PV,R
2832,Solar DE 199,DE,solar,4.631449999999999,12.623291,48.20271,PV,R
2998,Solar DE 200,DE,solar,11.70745,13.139648,53.839564,PV,R
2790,Solar DE 201,DE,solar,11.3028,9.39331099999999,48.034019,PV,R
3038,Solar DE 202,DE,solar,11.340259999999999,11.810303,51.412912,PV,R
2826,Solar DE 203,DE,solar,49.040924999999994,11.777344,48.545705,PV,R
5968,Solar DE 204,DE,solar,9.974639999999999,9.25048800000001,54.794352,PV,R
6879,Solar DE 205,DE,solar,0.8486499999999999,9.28031253122269,52.3546885961593,PV,R
2668,Solar DE 206,DE,solar,0.7481599999999999,7.58056600000001,50.324423,PV,R
2933,Solar DE 207,DE,solar,32.679809999999996,10.458984,53.435719,PV,R
2776,Solar DE 208,DE,solar,17.894005,12.172852,48.640169,PV,R
2963,Solar DE 209,DE,solar,27.12288,12.183838,51.76104,PV,R
7890,Solar DE 210,DE,solar,5.29092,13.271484,53.65115,PV,R
7508,Solar DE 211,DE,solar,1.4979900000000002,7.62451200000001,49.453843,PV,R
